filename,original_min,original_max,normalized_min,normalized_max,normalized_mean,normalized_std
Defect_L11_B115_el1479_H2_W2.npy,-272.152,4775.4683700000005,1.2084589846729575e-05,0.9999862136621732,0.40906445931909696,0.10678294897214197
Defect_L11_B116_el1481_H2_W2.npy,-272.1576,4775.478179999999,1.0975184877191346e-05,0.9999881571019499,0.4090644134292355,0.1067831643968701
Defect_L11_B117_el1483_H2_W2.npy,-272.1589,4775.46799,1.0717644437832045e-05,0.9999861383811216,0.4090644403645329,0.1067830260646289
Defect_L11_B118_el1485_H2_W2.npy,-272.15880000000004,4775.45808,1.0737455240854486e-05,0.9999841751305416,0.4090644481774171,0.10678295622181173
Defect_L11_B119_el1487_H2_W2.npy,-272.159,4775.45821,1.0697833634809603e-05,0.9999842008845855,0.40906442621781375,0.10678300538176946
Defect_L11_B11_el135_H2_W2.npy,-272.1578,4775.4478,1.0935563271135202e-05,0.9999821385799904,0.4090650002850354,0.10677963791229027
Defect_L11_B120_el1489_H2_W2.npy,-272.1589,4775.45824,1.0717644437832045e-05,0.9999842068278264,0.4090644885331876,0.10678276645986168
Defect_L11_B121_el1491_H2_W2.npy,-272.1577,4775.447999999999,1.0955374074168904e-05,0.9999821782015963,0.40906453113660224,0.10678264856910807
Defect_L11_B122_el1493_H2_W2.npy,-272.1566,4775.44787,1.1173292907460801e-05,0.9999821524475525,0.40906460986057547,0.10678240757825891
Defect_L11_B123_el1495_H2_W2.npy,-272.1567,4775.44776,1.115348210443836e-05,0.9999821306556692,0.4090647163993538,0.10678221084929007
Defect_L11_B124_el1497_H2_W2.npy,-272.1569,4775.44775,1.1113860498382217e-05,0.9999821286745889,0.4090648301008986,0.1067821564843353
Defect_L11_B125_el1499_H2_W2.npy,-272.1571,4775.437639999999,1.1074238892326073e-05,0.9999801258024026,0.40906497287803345,0.10678213071753066
Defect_L11_B126_el1501_H2_W2.npy,-272.15619999999996,4775.4375,1.1252536119584348e-05,0.9999800980672785,0.40906515636924384,0.1067821135457065
Defect_L11_B127_el1503_H2_W2.npy,-272.1565,4775.43726,1.1193103710494503e-05,0.9999800505213512,0.40906531859117534,0.10678197266643565
Defect_L11_B128_el1505_H2_W2.npy,-272.1557,4775.4271100000005,1.1351590134707816e-05,0.9999780397248441,0.4090655245908231,0.10678158386532546
Defect_L11_B129_el1507_H2_W2.npy,-272.1558,4775.42699,1.1331779331685374e-05,0.9999780159518804,0.4090663352664522,0.10678111000669456
Defect_L11_B12_el137_H2_W2.npy,-272.156,4775.44748,1.129215772562923e-05,0.9999820751854206,0.40906496973763395,0.10678033078773992
Defect_L11_B130_el1509_H2_W2.npy,-272.15659999999997,4775.4374,1.1173292907472062e-05,0.9999800782564755,0.4090653555629463,0.10677857919919458
Defect_L11_B13_el139_H2_W2.npy,-272.15700000000004,4775.44751,1.1094049695348515e-05,0.9999820811286616,0.40906493470988375,0.10678097226418255
Defect_L11_B14_el141_H2_W2.npy,-272.1571,4775.44757,1.1074238892326073e-05,0.9999820930151435,0.4090649047346418,0.10678157594920985
Defect_L11_B15_el143_H2_W2.npy,-272.1571,4775.44757,1.1074238892326073e-05,0.9999820930151435,0.40906486624557675,0.10678215620957533
Defect_L11_B16_el145_H2_W2.npy,-272.1571,4775.44757,1.1074238892326073e-05,0.9999820930151435,0.4090648371247131,0.10678272310408603
Defect_L11_B17_el147_H2_W2.npy,-272.1571,4775.44747,1.1074238892326073e-05,0.9999820732043404,0.4090648186747369,0.10678329230768739
Defect_L11_B18_el149_H2_W2.npy,-272.1571,4775.44747,1.1074238892326073e-05,0.9999820732043404,0.40906479594676126,0.10678387244890454
Defect_L11_B19_el151_H2_W2.npy,-272.1561,4775.447459999999,1.127234692260679e-05,0.99998207122326,0.4090647748598941,0.10678449111543326
Defect_L11_B1_el115_H2_W2.npy,-272.1561,4775.44732,1.127234692260679e-05,0.9999820434881359,0.40906583245424816,0.10676764234104172
Defect_L11_B20_el153_H2_W2.npy,-272.1561,4775.44734,1.127234692260679e-05,0.9999820474502964,0.40906475634106815,0.1067851780619279
Defect_L11_B21_el155_H2_W2.npy,-272.15619999999996,4775.44732,1.1252536119584348e-05,0.9999820434881359,0.40906475352092997,0.1067859654704459
Defect_L11_B22_el157_H2_W2.npy,-272.15619999999996,4775.44731,1.1252536119584348e-05,0.9999820415070555,0.40906478108967087,0.1067868843297875
Defect_L11_B23_el159_H2_W2.npy,-272.15619999999996,4775.4472,1.1252536119584348e-05,0.9999820197151721,0.40906485767033046,0.10678796387806211
Defect_L11_B24_el161_H2_W2.npy,-272.15619999999996,4775.44718,1.1252536119584348e-05,0.9999820157530116,0.4090650733834392,0.1067892200234308
Defect_L11_B25_el163_H2_W2.npy,-272.15619999999996,4775.44718,1.1252536119584348e-05,0.9999820157530116,0.4090657284630511,0.10679061346681396
Defect_L11_B26_el165_H2_W2.npy,-272.15619999999996,4775.44719,1.1252536119584348e-05,0.9999820177340919,0.4090663946890975,0.10679131318566634
Defect_L11_B27_el451_H2_W2.npy,-272.156,4775.4471699999995,1.129215772562923e-05,0.9999820137719312,0.4090655495823152,0.1067749160114213
Defect_L11_B28_el453_H2_W2.npy,-272.1561,4775.44733,1.127234692260679e-05,0.9999820454692161,0.40906621527478476,0.10677674201102615
Defect_L11_B29_el455_H2_W2.npy,-272.1561,4775.44734,1.127234692260679e-05,0.9999820474502964,0.4090655117313886,0.10677673641158865
Defect_L11_B2_el117_H2_W2.npy,-272.1561,4775.4473499999995,1.127234692260679e-05,0.9999820494313767,0.40906593581680495,0.10676932204667702
Defect_L11_B30_el457_H2_W2.npy,-272.156,4775.44744,1.129215772562923e-05,0.9999820672610995,0.409065325556622,0.10677703625625898
Defect_L11_B31_el459_H2_W2.npy,-272.1559,4775.44743,1.1311968528662932e-05,0.9999820652800192,0.4090651833704559,0.10677732075005657
Defect_L11_B32_el461_H2_W2.npy,-272.1559,4775.44744,1.1311968528662932e-05,0.9999820672610995,0.4090650489435207,0.10677760839304229
Defect_L11_B33_el463_H2_W2.npy,-272.1569,4775.44744,1.1113860498382217e-05,0.9999820672610995,0.4090649528373015,0.1067779671015403
Defect_L11_B34_el465_H2_W2.npy,-272.15680000000003,4775.44745,1.1133671301404657e-05,0.9999820692421797,0.409064880684718,0.10677839262154581
Defect_L11_B35_el467_H2_W2.npy,-272.1566,4775.44758,1.1173292907460801e-05,0.9999820949962237,0.40906482377515074,0.10677887186908805
Defect_L11_B36_el469_H2_W2.npy,-272.1554,4775.44752,1.1411022543797661e-05,0.9999820831097418,0.4090647855608977,0.10677938308617822
Defect_L11_B37_el471_H2_W2.npy,-272.15729999999996,4775.45789,1.103461728628119e-05,0.9999841374900158,0.409064763312478,0.1067799024660715
Defect_L11_B38_el473_H2_W2.npy,-272.1558,4775.4576,1.1331779331685374e-05,0.999984080038687,0.4090647492331287,0.10678042425703758
Defect_L11_B39_el475_H2_W2.npy,-272.1578,4775.45765,1.0935563271135202e-05,0.9999840899440886,0.4090647455785239,0.10678094759910058
Defect_L11_B3_el119_H2_W2.npy,-272.1561,4775.44745,1.127234692260679e-05,0.9999820692421797,0.40906557635176694,0.10677064566346439
