filename,original_min,original_max,subtracted_min,subtracted_max,subtracted_mean,subtracted_std
Defect_L13_B150_el4183_H4_W4.npy,-272.0494,4776.20323,-348.8068283,139.12148191999995,0.17045609958720337,10.066447567661056
Defect_L13_B151_el4187_H4_W4.npy,-272.11990000000003,4775.8831199999995,-340.60201410000013,111.27792679999993,-0.012224040642570155,9.55829200295909
Defect_L13_B152_el4191_H4_W4.npy,-272.12510000000003,4775.78349,-349.37600699999984,94.0669233000001,-0.09304788551007066,9.507847146996939
Defect_L13_B153_el4195_H4_W4.npy,-272.105,4775.81606,-347.2597059999996,147.7858000000001,-0.11997292425481246,9.457383020542263
Defect_L13_B154_el4483_H4_W4.npy,-272.7301,4780.79838,-165.3889666,81.47392000000002,-0.1593178207588131,4.600773615380107
Defect_L13_B155_el4487_H4_W4.npy,-272.4686,4779.13613,-159.70745830000004,46.71982800000001,-0.1484936391501985,4.4614764078932625
Defect_L13_B156_el4491_H4_W4.npy,-271.96569999999997,4776.704159999999,-137.11165440000002,40.147812199999976,-0.12295617759398726,3.9797022661284496
Defect_L13_B157_el4495_H4_W4.npy,-271.4177,4773.94502,-107.18584659999999,41.61917340000002,-0.0746585253683467,3.2682926656253266
Defect_L13_B158_el4515_H4_W4.npy,-272.2877,4776.601720000001,-146.83419999999995,38.65392,0.038838022882736196,2.330605847565498
Defect_L13_B159_el4519_H4_W4.npy,-272.1287,4775.51342,-142.4045,44.553012199999955,-0.047808263656573244,3.054198437722312
Defect_L13_B15_el455_H4_W4.npy,-272.1548,4775.41701,-513.506723,126.03745800000024,0.011955366991732734,13.870047318954546
Defect_L13_B160_el4523_H4_W4.npy,-272.1541,4775.73171,-119.71122050000002,44.30435929999999,-0.10548468003830883,3.7648242153994036
Defect_L13_B161_el4527_H4_W4.npy,-272.19829999999996,4776.26041,-165.6704896000001,47.67002419999994,-0.14843812759837974,4.669434326725302
Defect_L13_B162_el4531_H4_W4.npy,-272.22170000000006,4776.65307,-189.05426870000008,89.80719999999997,-0.16933934381022836,5.223415853741451
Defect_L13_B163_el4819_H4_W4.npy,-272.58389999999997,4793.3215199999995,-230.78123540000024,104.1549500000001,-0.16031103848670364,6.348616417958938
Defect_L13_B164_el4823_H4_W4.npy,-272.2346,4795.19763,-210.62973620000014,63.29779139999994,-0.12722268764369254,5.9306275973564375
Defect_L13_B165_el4827_H4_W4.npy,-270.6221,4801.6041,-169.33016099999998,65.23164900000006,-0.05744669183484664,5.276454825582387
Defect_L13_B166_el4831_H4_W4.npy,-265.3096,4816.2258999999995,-127.73457080000003,80.92653559999997,0.060607887831220814,4.671739749893382
Defect_L13_B167_el4851_H4_W4.npy,-272.461,4784.97142,-138.5285085999999,68.03115400000002,0.06208169127924982,4.170979660251405
Defect_L13_B168_el4855_H4_W4.npy,-272.47069999999997,4786.00864,-168.88012593000002,80.16080430000011,-0.01364936495190423,5.374684195884267
Defect_L13_B169_el4859_H4_W4.npy,-272.45660000000004,4783.4885,-189.63919318000012,66.61443599999996,-0.08914627000717401,5.628715396548565
Defect_L13_B16_el459_H4_W4.npy,-272.1535,4775.43701,-516.6194124000001,108.01186999999982,0.003010466196907183,13.877692139409358
Defect_L13_B170_el4863_H4_W4.npy,-272.4462,4781.644829999999,-196.5308124999999,62.26992439999992,-0.13180702820246754,5.671717502714877
Defect_L13_B171_el4867_H4_W4.npy,-272.4548,4780.68051,-190.82465790000003,98.53838000000007,-0.15123659906649023,5.469780520589531
Defect_L13_B172_el5155_H4_W4.npy,-271.27819999999997,4790.18456,-396.150218,168.9285299999999,-0.07869497337289989,10.756727812515848
Defect_L13_B173_el5159_H4_W4.npy,-271.30280000000005,4788.189490000001,-411.9591792000001,97.41569699999991,-0.06439355347595832,11.050235311920247
Defect_L13_B174_el5163_H4_W4.npy,-271.3498,4782.63784,-423.7152278850001,106.12313089999975,-0.01989006258178259,11.361088583582822
Defect_L13_B175_el5167_H4_W4.npy,-272.0686,4767.5764500000005,-456.3996072,120.23044989999971,0.06302064521316801,12.206777394260927
Defect_L13_B176_el5187_H4_W4.npy,-274.93149999999997,4838.39549,-614.4856839799997,161.2189970000004,0.33752855911412255,16.73705241735905
Defect_L13_B177_el5191_H4_W4.npy,-273.866,4811.18551,-505.2071727000002,150.2189073999998,0.17137972908639468,14.19289176996873
Defect_L13_B178_el5195_H4_W4.npy,-273.4913,4800.69885,-439.4632315199999,127.3256359999998,0.036618148587254325,12.380901230165996
Defect_L13_B179_el5199_H4_W4.npy,-273.3178,4795.081679999999,-395.29888010000013,112.05779099999995,-0.04760889766964057,11.055758655293053
Defect_L13_B17_el463_H4_W4.npy,-272.15409999999997,4775.4472,-515.3096284000003,101.93352000000004,-0.002777427795558662,13.803319852497632
Defect_L13_B180_el5203_H4_W4.npy,-273.2583,4792.28795,-351.9865,165.76774999999998,-0.09043868429641928,9.891250432015234
Defect_L13_B181_el5491_H4_W4.npy,-271.503,4776.03014,-467.0713400000002,203.74818000000005,-0.0015635769145329187,12.67982777675414
Defect_L13_B182_el5495_H4_W4.npy,-271.43809999999996,4774.69831,-491.18362160000015,118.17405000000008,-0.011454873971165597,13.138339107111152
Defect_L13_B183_el5499_H4_W4.npy,-271.3452,4772.12919,-502.0866171299997,104.28209509999965,-0.012260967970599388,13.372911289328439
Defect_L13_B184_el5503_H4_W4.npy,-271.4061,4767.3037699999995,-514.7156147000001,103.73548200000005,-0.005895272097790351,13.72194317654088
Defect_L13_B185_el5507_H4_W4.npy,-282.3193,4753.964120000001,-532.2872426000004,105.56184329999996,0.0063923082976609195,14.268443552595599
Defect_L13_B186_el5511_H4_W4.npy,-265.5474,4786.26203,-542.2137809000001,101.2636636000002,0.011453670216018718,14.501045025104009
Defect_L13_B187_el5515_H4_W4.npy,-272.37559999999996,4745.72716,-2059.5715,97.4681635999998,-0.1107105800314068,22.398057673610406
Defect_L13_B188_el5519_H4_W4.npy,-272.08979999999997,4776.252149999999,-517.4855743999999,98.32073019999984,0.025206585836687324,13.756258895627113
Defect_L13_B189_el5523_H4_W4.npy,-272.38989999999995,4778.8125,-511.87387629999967,99.21404460000008,0.010666751358793055,13.636586525326488
Defect_L13_B18_el467_H4_W4.npy,-272.1517,4775.45752,-512.3651772000001,99.09301399999958,-0.0059994975872615436,13.7048553286789
Defect_L13_B190_el5527_H4_W4.npy,-272.5955,4781.229109999999,-513.3786532999998,104.16149999999993,0.007376756633976314,13.683924849832524
Defect_L13_B191_el5531_H4_W4.npy,-272.8382,4784.10429,-507.46879294199994,105.22575850000044,0.0032473056519882826,13.571888227802313
Defect_L13_B192_el5535_H4_W4.npy,-273.0401,4786.34475,-494.5045683999999,118.43982699999992,0.0009502147337942138,13.303922825950787
Defect_L13_B193_el5539_H4_W4.npy,-273.1934,4788.01447,-465.84602100000006,208.9190600000004,0.005888917872041458,12.746172205884802
Defect_L13_B194_el5827_H4_W4.npy,-271.90790000000004,4774.63442,-476.26924800000006,210.44777000000022,0.01754385556295179,12.941742846508502
Defect_L13_B195_el5831_H4_W4.npy,-271.87519999999995,4774.294250000001,-499.9182501,122.38477299999977,0.0048577199037499,13.389242501216547
Defect_L13_B196_el5835_H4_W4.npy,-271.8528,4773.54354,-508.26909679999994,105.78973899999983,-0.0007712377017215995,13.554961154065095
Defect_L13_B197_el5839_H4_W4.npy,-272.1444,4771.759459999999,-514.5957967899999,100.76244199999974,-0.0020654250483661367,13.716377198376355
